server,mp_learning_rate,mp_weight_decay,mp_drop_prob,mp_noise_prob,mp_train_batch_size,mp_test_batch_size,mp_test_masking_rate,mp_num_epochs,mp_optimizer,mp_activation,mp_hidden_layers,mp_aug_step,mp_aug_step_floor,mp_decoder_constraint,mp_normalize_data,mp_last_layer_activations,mp_prediction_floor,mp_loss_size_average,dp_test_split_rate,dp_pivot_indexes,_RMSE,_learn_time,1m
sheng,0.005,0,0,0,64,1,0.3,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.152526441,117.1313407,
dai,0.005,0,0,0,64,1,0.1,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.152902914,7.404166698,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.153804203,7.530854464,
dai,0.005,0,0,0.7,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.153910075,7.925797462,
dai,0.005,0,0,0.4,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.154180811,7.703367472,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.154482931,7.608646393,
sheng,0.005,0,0,0,32,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.154726469,226.5052817,
sheng,0.005,0,0,0,32,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.154726469,226.5052817,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.159128777,7.600667477,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.159734971,119.0361152,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.159734971,119.0361152,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.2,"[0, 1]",1.160843614,120.4958696,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.2,"[0, 1]",1.160843614,120.4958696,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.163136954,7.771212101,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.166955429,117.4187348,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.166955429,117.4187348,
dai,0.005,0,0,0,64,1,0.3,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.167098192,7.531853199,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.169767625,7.60565424,
dai,0.001,0,0.8,0.4,2,1,0.8,4,adam,relu,512,1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"[0, 1]",1.169994919,32.61625051,
dai,0.005,0,0,0,32,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.170814219,9.382900715,
dai,0.1,0.01,0.9,0.8,2,10,0.3,10,adagrad,selu,1024,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1,"[1, 0]",1.171756245,2397.835606,
dai,0.0001,0.0001,0,0.3,2,2,0.7,8,sgd,selu,"[4096, 16, 256, 16]",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.3,"[1, 0]",1.171896965,1490.110181,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.3,"[0, 1]",1.177042705,7.632573843,
dai,0.005,0,0,0,64,2,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.177500604,7.542821169,
dai,0.005,0,0.8,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.181322628,7.465029955,
dai,0.005,0.005,0.4,0.4,512,4,0.1,8,adagrad,tanh,"[4096, 256]",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.1,"[1, 0]",1.181812113,52.59805012,
dai,0.001,0.0001,0.6,0.9,128,8,0.1,8,adam,sigmoid,"[8, 1024, 256, 512]",2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.4,"[0, 1]",1.184301541,5.120302677,
sheng,0.005,0,0,0.6,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.186225363,160.3288894,
sheng,0.005,0,0,0.6,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.186225363,160.3288894,
dai,0.005,0,0.6,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.187449406,8.095344067,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[1, 0]",1.191156122,6.698082447,
dai,0.005,0,0,0.8,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.192649851,7.597621918,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.193865218,116.6692357,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.193865218,116.6692357,
sheng,0.005,0,0,0,64,1,0.4,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.196683139,118.6978114,
sheng,0.005,0,0,0,64,1,0.4,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.196683139,118.6978114,
sheng,0.005,0,0,0,64,1,0.1,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.196960755,120.8896277,
sheng,0.005,0,0,0,64,1,0.1,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.196960755,120.8896277,
dai,0.005,0.01,0.8,0.1,1024,2,0.2,8,adagrad,elu,2048,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.2,"[1, 0]",1.200005468,35.88201308,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.200768149,7.701396704,
dai,0.005,0,0.7,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.201342131,7.634576321,
dai,0.005,0,0.1,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.202018529,7.472011328,
sheng,0.005,0,0.7,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.204740769,130.8366249,
sheng,0.005,0,0.7,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.204740769,130.8366249,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.206952978,7.305431843,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.209613169,118.2669721,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.209613169,118.2669721,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.216650614,7.367248774,
dai,0.005,0,0,0,64,1,0.2,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.22713136,7.576692343,
dai,0.01,0,0.1,0.2,8,4,0.5,10,adam,sigmoid,16,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"[1, 0]",1.234209331,304.7078817,
dai,0.005,0.0001,0.8,0.9,1,5,0.8,2,adam,tanh,"[64, 1024, 512]",2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.2,"[0, 1]",1.237059471,34.0489161,
dai,0.005,0,0,0.4,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.258222539,6.742918253,
dai,0.005,0,0.8,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.262509278,6.675142765,
dai,0.005,0.001,0.1,0.3,32,3,0.5,4,rmsprop,tanh,1024,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.4,"[0, 1]",1.264860107,8.019547224,
dai,0.01,0,0.5,0.3,512,10,0.2,8,rmsprop,tanh,16,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.2,"[0, 1]",1.267191078,4.226658344,
dai,0.01,0,0.7,0.8,128,2,0.6,1,rmsprop,relu,"[128, 2048]",0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"[1, 0]",1.277269055,6.753991127,
dai,0.005,0,0,0.6,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.279038833,7.709338665,
dai,0.005,0.0001,0.4,0.5,4,6,0.3,10,rmsprop,relu6,4,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.3,"[1, 0]",1.281754749,482.3446784,
sheng,0.005,0,0,0.8,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.28558806,153.6140258,
sheng,0.005,0,0,0.8,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.28558806,153.6140258,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,256,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.301772403,135.9185495,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,256,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.301772403,135.9185495,
dai,0.005,0.001,0.5,0.3,64,1,0.7,2,rmsprop,tanh,"[4096, 16, 2048, 2048, 128]",0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1,"[1, 0]",1.309676859,56.488585,
sheng,0.005,0,0.8,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.309733625,130.910316,
sheng,0.005,0,0.8,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.309733625,130.910316,
dai,0.1,0.0001,0.6,0.3,256,1,0.1,2,rmsprop,sigmoid,[64],1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0.1,"[1, 0]",1.320304893,11.84128761,
dai,0.005,0,0,0,64,1,0.5,4,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.322751326,3.118608713,
dai,0.001,0.0001,0.5,0.2,8,10,0.4,2,adam,selu,"[64, 512, 4096]",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,"[0, 1]",1.327995335,4.571768522,
dai,0.01,0.0001,0.4,0.5,512,9,0.8,10,rmsprop,tanh,"[512, 2048]",2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.1,"[0, 1]",1.328918131,13.73323107,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.337790427,7.196739674,
dai,0.005,0,0.6,0.1,256,3,0.5,2,adam,swish,"[4, 512, 2]",3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.3,"[1, 0]",1.340537243,12.4985292,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.348794048,6.559414625,
sheng,0.005,0,0,0.7,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.365343268,159.5965145,
sheng,0.005,0,0,0.7,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.365343268,159.5965145,
dai,0.005,0,0,0.8,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.378293365,6.793816328,
dai,0.0001,0.005,0.1,0.7,2,2,0.3,10,adam,selu,"[512, 512]",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.4,"[0, 1]",1.380916255,85.57109022,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.3,"[0, 1]",1.384058478,6.35499835,
dai,0.005,0.1,0,0,512,6,0.4,4,rmsprop,relu6,"[512, 16, 2]",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.2,"[1, 0]",1.387836697,19.71406722,
dai,0.001,0,0.5,0.5,256,10,0.5,8,rmsprop,lrelu,[128],3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.2,"[1, 0]",1.391830041,50.03415489,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.397144944,7.170791149,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.403879553,98.90169859,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.403879553,98.90169859,
dai,0.0001,0.0001,0.1,0,1024,6,0.3,10,adagrad,relu,[1024],1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.1,"[1, 0]",1.404662839,53.40014958,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.411546618,7.382191181,
dai,0.001,0.0001,0.2,0.3,1,4,0.1,2,adagrad,tanh,"[256, 2048, 512, 2048]",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.3,"[1, 0]",1.420063343,856.2453449,
dai,0.001,0.001,0.5,0,8,2,0.7,2,sgd,swish,[512],1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.4,"[1, 0]",1.437049915,54.83170295,
dai,0.01,0.0001,0.1,0.3,2,5,0.7,4,sgd,elu,8,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.2,"[1, 0]",1.439295037,236.5521598,
dai,0.005,0.0001,0.5,0.9,1024,5,0.3,8,adagrad,elu,"[2, 8, 16]",2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.3,"[0, 1]",1.481920014,4.020243883,
dai,0.1,0.01,0.4,0.9,32,10,0.7,4,rmsprop,elu,"[4, 4, 64, 1024]",3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.4,"[0, 1]",1.481978049,3.33408165,
dai,0.0001,0,0,0.1,512,8,0.1,1,adam,tanh,[128],2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.4,"[0, 1]",1.482186334,0.506625652,
dai,0.1,0.0001,0.6,0.9,256,8,0.7,4,adam,relu6,"[4, 64, 128]",0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.4,"[0, 1]",1.482475145,1.852045774,
sheng,0.005,0,0.4,0.9,2,3,0.6,2,sgd,swish,4096,3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.2,"[1, 0]",1.482515635,10674.35976,
dai,0.001,0.0001,0.2,0.1,512,2,0.5,1,rmsprop,lrelu,[4],3,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.3,"[0, 1]",1.482981802,0.505609989,
dai,0.01,0,0.7,0.4,64,3,0.3,8,rmsprop,selu,512,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"[0, 1]",1.483077885,5.213053465,
dai,0.1,0,0.3,0.6,1,2,0.3,4,sgd,lrelu,2048,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.4,"[1, 0]",1.483583904,396.219501,
sheng,0.001,0.01,0.8,0.9,64,4,0.7,3,sgd,lrelu,2048,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"[0, 1]",1.483892361,34.79659986,
dai,0.0001,0,0.6,0.8,512,9,0.5,2,adagrad,tanh,"[2, 8, 32, 4096]",1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2,"[0, 1]",1.484073785,0.877062798,
dai,0.005,0.0001,0,0.9,512,5,0.9,4,sgd,lrelu,4096,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1,"[0, 1]",1.484462744,5.64618206,
dai,0.005,0.01,0.1,0,4,1,0.2,2,sgd,sigmoid,"[8, 16, 256]",2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"[1, 0]",1.485051255,53.34708786,
dai,0.01,0,0.1,0.3,1,5,0.9,1,adagrad,lrelu,"[128, 16, 512, 4096, 512]",3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.4,"[1, 0]",1.48536438,151.3200943,
dai,0.001,0,0.3,0.4,1,2,0.9,1,adagrad,tanh,"[32, 4096, 128]",2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1,"[0, 1]",1.485540076,5.826043367,
dai,0.1,0.005,0.8,0.7,128,2,0.1,4,adagrad,lrelu,"[4096, 2048, 1024, 64, 8]",3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.3,"[0, 1]",1.485646164,5.472362995,
dai,0.01,0.0001,0.8,0.8,16,1,0.5,2,rmsprop,tanh,"[8, 1024]",2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.2,"[0, 1]",1.486060928,2.142352819,
dai,0.1,0.1,0.6,0.1,2,5,0.7,1,sgd,swish,32,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.3,"[0, 1]",1.486265353,4.407754898,
dai,0.001,0.001,0.7,0.7,8,6,0.5,10,adam,elu,4,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2,"[0, 1]",1.487011076,14.60290408,
dai,0.01,0.005,0.1,0.7,1,3,0.2,8,adagrad,relu,"[2048, 2048, 2048, 256, 256]",1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.2,"[0, 1]",1.487905407,87.52985239,
dai,0.1,0.005,0.2,0.2,512,5,0.9,1,rmsprop,elu,"[512, 256, 256, 32, 4]",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.3,"[0, 1]",1.488246398,0.657240629,
dai,0.01,0.0001,0.5,0.1,512,7,0.2,1,sgd,swish,[4096],2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.3,"[1, 0]",1.488372372,5.799459934,
dai,0.005,0,0,0,64,4,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.488446269,7.530816793,
dai,0.0001,0.01,0.7,0.4,2,10,0.7,2,rmsprop,relu6,64,3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.4,"[1, 0]",1.488475049,70.27800202,
dai,0.1,0.005,0.7,0,32,8,0.6,8,sgd,swish,"[4, 4]",1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.2,"[1, 0]",1.489111019,67.93867517,
dai,0.1,0.005,0.6,0.8,512,6,0.6,1,rmsprop,swish,32,3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.1,"[0, 1]",1.489697956,0.534569025,
dai,0.1,0.0001,0,0,512,9,0.1,10,rmsprop,swish,"[2048, 256, 64]",3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"[1, 0]",1.489790766,49.07472277,
dai,0.1,0.1,0.6,0.9,1024,6,0.9,4,rmsprop,selu,"[4096, 2048, 8]",2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.2,"[0, 1]",1.489815425,4.177623272,
dai,0.1,0.1,0.5,0.7,32,3,0.2,10,rmsprop,lrelu,"[128, 128]",2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.1,"[0, 1]",1.489933894,8.058399677,
dai,0.0001,0.001,0,0.7,32,9,0.5,4,rmsprop,swish,"[1024, 128, 512, 16, 512]",3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"[0, 1]",1.490160046,3.983402491,
dai,0.1,0,0,0.3,32,9,0.2,10,adam,sigmoid,[4],1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"[1, 0]",1.490325534,71.78596711,
dai,0.001,0.005,0.3,0.8,128,2,0.6,2,adagrad,tanh,[64],1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.1,"[0, 1]",1.490494884,1.471066713,
dai,0.1,0.1,0.8,0.6,16,7,0.8,8,sgd,swish,"[64, 16]",3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.3,"[1, 0]",1.490543039,84.8839345,
dai,0.001,0.001,0,0.7,32,8,0.6,4,adagrad,relu,"[512, 128, 32, 16, 2]",3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"[1, 0]",1.490562448,37.63687372,
dai,0.001,0.001,0.3,0.7,2,6,0.8,10,sgd,elu,"[64, 32, 16]",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.1,"[1, 0]",1.490831225,439.7653103,
dai,0.1,0.1,0.8,0.8,16,3,0.4,8,adam,elu,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.3,"[0, 1]",1.493539294,7.909753561,
dai,0.1,0.0001,0,0.3,512,7,0.5,2,sgd,relu,"[8, 512, 4, 32, 32]",3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.4,"[0, 1]",1.494897827,1.101032257,
dai,0.001,0.005,0.7,0.3,64,9,0.3,10,adam,swish,"[4, 16, 64, 4096]",1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,"[1, 0]",1.495443534,90.5258348,
dai,0.01,0.01,0,0.6,2,9,0.1,2,adam,swish,"[2048, 1024, 8, 2]",2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"[1, 0]",1.497047389,297.5060754,
dai,0.01,0.005,0.1,0.6,1,6,0.2,1,sgd,elu,"[512, 256, 128, 64, 32]",3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,"[1, 0]",1.497673428,80.76693439,
dai,0.005,0,0,0,16,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.497854111,13.19765139,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.501854104,8.194080353,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.503769656,186.7499535,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.503769656,186.7499535,
dai,0.005,0,0,0.9,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.506250843,7.845012665,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[256],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.520453284,6.700076342,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.526400156,8.324729919,
sheng,0.01,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.542206372,134.3018169,
sheng,0.01,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.542206372,134.3018169,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.54569137,6.416834593,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.550019535,7.656824112,
dai,0.005,0.1,0.6,0.3,4,4,0.2,10,adagrad,selu,"[2048, 256]",3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,"[1, 0]",1.571061723,3262.480187,
dai,0.01,0,0,0.5,1,4,0.1,1,sgd,tanh,128,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.3,"[0, 1]",1.584636949,13.33034086,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.610930318,112.4181509,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.610930318,112.4181509,
dai,0.005,0,0.9,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.621831498,7.57673192,
sheng,0.005,0,0,0.9,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.631471165,147.6407301,
sheng,0.005,0,0,0.9,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",1.631471165,147.6407301,
